id,date,text,message_length,hashtags
571,13-07-2024,":united_states: weekly market outlook (15-19 july) - forexlive:united_states: ‘price of tomorrow’ author says bitcoin is the only free market force, predicts prices will fall against btc - the daily hodl:united_states: ecb may prime markets for september rate cut - bloomberg:united_states: haven rush, ‘trump trades’ on investor minds after shooting - bloomberg:united_states: bitcoin dominance hits record high amid market sell-off by u.today - investing.com:united_states: the stock market is doing something unseen since the year 2000. history says this happens next. - the motley fool:united_states: jp morgan ceo has warning for markets, will bitcoin concur? by u.today - investing.com:united_states: argentina to sell dollars in parallel fx market, caputo says - bloomberg:united_states: global bond market alarm: 26 countries now facing inverted yield curves - bitcoin.com news:united_states: here are 5 key things we’re watching closely in the stock market this week - cnbc:united_states: top  news stories :united_states::tear-off_calendar: date - jul 14, 2024",1070,[]
570,13-07-2024,":india: dow jones futures: stock market powers up; trump bloodied after shots fired at rally - investor's business daily:india: bitcoin dominance hits record high amid market sell-off by u.today - investing.com:india: argentina to sell dollars in parallel fx market, caputo says - yahoo finance:india: oil snaps four-week winning streak on soft us demand outlook ahead of possible fed rate cuts; brent sticks to $85 | stock market news - mint:india: how crypto futures can influence broader financial markets? - goodreturns:india: rs 10,000 became rs 2 lakh in... - magical pharma stock revealed! - et now:india: here are 5 key things we’re watching closely in the stock market this week - cnbc:india: q1 results, global trends to influence trading activity in markets in holiday-shortened week: analysts - the hindu:india: india and taiwan eyes china's msci emerging market index top spot: report | stock market news - mint:india: the housing market, explained in 6 charts - cnbc:india: top  news stories :india::tear-off_calendar: date - jul 13, 2024",1052,[]
569,12-07-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 18,542.15 (162.41, 0.88%):fire: hot stocks (24h):-company  price (%change)      f  14.02   (4.05%)     qs   8.24  (16.78%)    nio 4.8650   (3.95%)    wfc  56.57  (-5.97%)    abr  12.89 (-17.03%)      t  18.82  (-0.21%)   pltr  28.07   (1.54%):up-right_arrow: top gainers (24h):-company  price  (%gain)     qs   8.24 (16.78%)   natl  30.05  (7.74%)    rng  30.77  (6.25%)   joby   6.60  (6.28%)    dks 221.58  (5.44%):down-right_arrow: top losers (24h):-company price   (%loss)    abr 12.89 (-17.03%)   bwlp 15.72  (-8.76%)    wfc 56.57  (-5.97%)    asx 11.90  (-4.80%)    zim 17.05  (-4.59%):no_entry: market closed.",685,[]
568,12-07-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 18,398.45 (115.04, 0.63%):fire: hot stocks (24h):-company  price (%change)   nvda 129.27   (1.47%)   lcid 4.2500  (25.00%)   tsla 248.23   (2.99%)   soun   6.20  (15.46%)   rivn  18.11   (8.08%)   intc  34.49   (2.97%)   mara  20.76   (9.17%):up-right_arrow: top gainers (24h):-company price  (%gain)   soun  6.20 (15.46%)   legn 54.37 (12.10%)   iren 12.31  (9.87%)   asts 13.01  (9.33%)   mara 20.76  (9.17%):down-right_arrow: top losers (24h):-company  price  (%loss)   grfs   8.26 (-6.67%)   algn 242.65 (-5.33%)   bili  16.71 (-5.16%)   ntnx  54.27 (-4.28%)   gdrx   7.71 (-3.99%):no_entry: market closed.",714,[]
567,12-07-2024,":united_states: housing analyst who predicted the 2008 home price crash weighs in on the current market - fast company:united_states: stock market’s long-awaited great rotation needs to overcome this nagging worry - marketwatch:united_states: 3 supercharged dividend stocks to buy if there's a stock market sell-off - the motley fool:united_states: tether (usdt) loses ground on centralized exchanges, down to 74% market share - cryptopotato:united_states: vietnam's vinfast delays us electric car plant amid market slowdown - reuters:united_states: will biden drop out? the biggest question in america is the newest hot market - the wall street journal:united_states: spotify, universal music stocks drop despite surging u.s. market - billboard:united_states: election chaos imacts, market breadth explodes: asking for a trend - yahoo finance:united_states: market plus with matt bennett - iowa pbs:united_states: bitcoin below $60k: a magnet for major market players? - ambcrypto news:united_states: top  news stories :united_states::tear-off_calendar: date - jul 13, 2024",1074,[]
566,12-07-2024,":india: national stock exchange (nse)nifty50 — 24,500.20 (184.25, 0.76%):fire: hot stocks (24h):- company  price (%change)    idea  16.11  (-2.72%)    irfc 216.40   (5.06%)gtlinfra 3.1800  (-5.07%)   ireda 284.00   (0.11%) yesbank  25.63  (-0.77%)    ifci  69.74  (12.33%)    nhpc 112.81  (-1.10%):up-right_arrow: top gainers (24h):- company  price  (%gain)megastar 334.05 (19.99%) railtel 594.50 (14.29%)   mukka  39.60 (14.12%) amjland  56.51 (13.70%)    ifci  69.74 (12.33%):down-right_arrow: top losers (24h):-  company    price  (%loss)    gepil   571.45 (-9.99%)  mallcom 1,421.00 (-7.45%) surajest   593.00 (-7.28%)      bbl 5,144.10 (-6.51%)kcpsugind    51.12 (-6.20%):no_entry: market closed.",701,[]
565,12-07-2024,":india: bombay stock exchange (bse)sensex — 80,512.77 (+615.43, +0.77%):fire: hot stocks (24h):- company  price (%change)gtlinfra 3.2400  (-4.99%)    idea  16.11  (-2.72%) yesbank  25.59  (-0.93%)    ifci  69.35  (11.66%)   ireda 283.50  (-0.04%):up-right_arrow: top gainers (24h):- company  price   (%gain)    wpil 465.00 (851.11%)megastar 333.95  (20.00%) amjland  57.19  (15.23%) railtel 596.00  (14.63%)   mukka  39.26  (12.98%):down-right_arrow: top losers (24h):-  company  price   (%loss)    gepil 571.95 (-10.00%) rppinfra 162.45  (-6.45%)kcpsugind  51.00  (-6.46%) atulauto 734.10  (-6.45%)  godigit 342.00  (-6.07%):no_entry: market closed.",650,[]
564,12-07-2024,":india: novo nordisk faces scrutiny on capitol hill for pulling levemir insulin from us market - reuters:india: stocks rebound, housing market tips: market domination overtime - yahoo finance:india: market powers up on rate-cut hopes; 4 stocks in buy zones - investor's business daily:india: bond market hits a turning point as path clears for fed cuts - yahoo finance:india: us dollar extends losses as markets continue digesting cpi figure from the us - fxstreet:india: vista reaps more from crude sales as argentina frees oil markets - energy connects:india: india games market analysis 2024: india emerges as fastest - globenewswire:india: top stories | anant weds radhika today, hcl tech results, markets winning streak enters 6th week, june inflati - cnbctv18:india: dow reaches fresh high, s&p 500 and nasdaq recover after higher-than-expected ppi data; gift nifty up - moneycontrol:india: us producer price data points to subsiding inflation pressures - reuters:india: top  news stories :india::tear-off_calendar: date - jul 12, 2024",1041,[]
563,11-07-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 18,365.44 (150.26, 0.82%):fire: hot stocks (24h):-company  price (%change)     qs   6.98  (29.05%)    nio 4.6350   (0.32%)   pltr  27.03  (-4.87%)      f  13.41   (1.82%)    bbd 2.3450  (-1.06%)    pfe  28.73   (1.32%)    dal  44.28  (-5.52%):up-right_arrow: top gainers (24h):-company  price  (%gain)     qs   6.97 (28.90%)   amwl   7.69 (15.50%)   joby   5.91 (13.94%)    ibp 229.10  (8.92%)    kbh  72.67  (8.64%):down-right_arrow: top losers (24h):-company  price  (%loss)    zim  18.00 (-9.23%)    dal  44.28 (-5.52%)   pltr  27.04 (-4.86%)   dell 139.63 (-4.21%)    cls  59.04 (-3.95%):counterclockwise_arrows_button: last updated: thursday, july 11, 2024 12:04:34 pm est",746,[]
562,11-07-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 18,293.48 (-353.97, -1.90%):fire: hot stocks (24h):-company  price (%change)   nvda 128.85  (-4.49%)   tsla 243.81  (-7.39%)    aal  10.55  (-5.38%)   rivn  16.58   (1.31%)    amd 178.07  (-3.20%)   aapl 227.02  (-2.56%)   lcid 3.2900   (4.44%):up-right_arrow: top gainers (24h):-company  price  (%gain)   asth  44.51 (16.53%)   lnth 121.78 (14.69%)   lgih  97.39  (9.85%)   mrvi   8.47  (9.72%)    run  15.19  (9.16%):down-right_arrow: top losers (24h):-company  price   (%loss)   iren  10.45 (-18.98%)   tsla 243.81  (-7.39%)   acls 146.10  (-5.75%)    arm 175.75  (-5.75%)    aal  10.55  (-5.38%):counterclockwise_arrows_button: last updated: thursday, july 11, 2024 12:04:34 pm est",789,[]
561,11-07-2024,":india: national stock exchange (nse)nifty50 — 24,321.15 (-3.30, -0.01%):fire: hot stocks (24h):-  company  price (%change)  yesbank  25.80   (3.37%)     idea  16.62  (-0.12%)    ireda 278.95  (12.81%)     nhpc 114.21   (4.95%)     irfc 205.90   (1.08%)     rvnl 628.00   (2.96%)bajajhind  43.96   (6.03%):up-right_arrow: top gainers (24h):-  company    price  (%gain)  mallcom 1,535.45 (20.00%)  shreyas   402.05 (20.00%)      hpl   562.40 (19.99%)kcpsugind    54.50 (19.99%)      sci   330.15 (19.99%):down-right_arrow: top losers (24h):-   company    price   (%loss)   raymond 2,001.30 (-36.59%)   tiindia 4,228.95  (-6.62%)shoperstop   839.10  (-6.34%)   naclind    65.25  (-5.48%)   ndrauto 1,050.00  (-5.13%):no_entry: market closed.",739,[]
560,11-07-2024,":india: bombay stock exchange (bse)sensex — 79,983.01 (+58.24, +0.07%):fire: hot stocks (24h):-company  price (%change)yesbank  25.78   (3.24%)   idea  16.52  (-0.72%)    irb  68.06  (-0.13%)  ireda 281.30  (13.96%):up-right_arrow: top gainers (24h):-  company    price  (%gain)      sci   330.30 (20.00%)      hpl   562.85 (20.00%)  mallcom 1,535.90 (20.00%)  shreyas   403.10 (19.99%)kcpsugind    54.52 (19.98%):down-right_arrow: top losers (24h):-   company    price   (%loss)   raymond 2,047.45 (-35.06%)shoperstop   835.10  (-6.90%)   tiindia 4,238.55  (-6.33%)     rajtv    96.33  (-4.99%)rssoftware   254.25  (-4.99%):no_entry: market closed.",649,[]
559,10-07-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 18,170.12 (121.53, 0.67%):fire: hot stocks (24h):-company  price (%change)    nio 4.6150   (2.56%)   pltr  28.41   (3.71%)    bbd 2.3600   (1.72%)      f  13.18   (2.13%)      t  18.74   (1.15%)    pfe  28.34   (2.26%)   snap  16.84   (0.54%):up-right_arrow: top gainers (24h):-company  price (%gain)    ccj  53.71 (9.63%)    nxe   7.46 (8.91%)     hi  41.04 (8.05%)   atkr 139.81 (7.65%)    uec   6.48 (7.82%):down-right_arrow: top losers (24h):-company  price   (%loss)   hubs 491.77 (-12.22%)   four  67.45  (-6.49%)   cava  85.27  (-5.51%)   deck 893.85  (-4.81%)   cwan  17.83  (-4.91%):no_entry: market closed.",685,[]
558,10-07-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 18,647.45 (218.16, 1.18%):fire: hot stocks (24h):-company  price (%change)   nvda 134.91   (2.69%)   tsla 263.26   (0.35%)    amd 183.96   (3.87%)   rivn  16.37   (4.20%)   aapl 232.98   (1.88%)   intc  34.87   (0.81%)   siri 3.5100   (2.33%):up-right_arrow: top gainers (24h):-company  price  (%gain)   lnth 106.18 (36.65%)   staa  46.00 (10.92%)   vktx  57.99  (7.09%)   grfs   8.91  (6.45%)   omab  73.00  (6.71%):down-right_arrow: top losers (24h):-company price   (%loss)   rxst 51.11 (-10.32%)     zd 46.51 (-10.32%)   ftai 95.67  (-8.23%)   kymr 36.25  (-8.09%)     zi 11.46  (-8.10%):no_entry: market closed.",720,[]
557,10-07-2024,":united_states: outdoor apparel global strategic analysis report 2024: - globenewswire:united_states: why nvidia could be headed for a seismic moment: another $3 trillion in market cap - yahoo finance:united_states: jim cramer’s top 10 things to watch in the stock market wednesday - cnbc:united_states: markets powered by alternating current - marketscreener.com:united_states: crypto investment firm hypersphere unveils $130m market fund - coindesk:united_states: electric vehicle (ev) fluids market share forecast to reach usd 15.4 billion by 2034, at 28.9% cagr: prophecy market insights - yahoo finance:united_states: 3d printing markets totaled $3.47b in q1 2024, year over year growth of 8%, am research publishes quarterly 3dp/am market data and insights report - pr newswire:united_states: eur/usd gains as powell acknowledges potential risks to us labor market strength - fxstreet:united_states: stock market today: dow jones up ahead of more powell; tesla stock gets price target hike - investor's business daily:united_states: fed chair powell cheers markets looking for signs on rate cuts - the new york times:united_states: top  news stories :united_states::tear-off_calendar: date - jul 10, 2024",1210,[]
556,10-07-2024,":india: multibagger stock: voltas rockets 80% in 8 months, delivers over 170% returns in 4 years | stock market news - mint:india: eur/usd gains as powell acknowledges potential risks to us labor market strength - fxstreet:india: rs 5,94,320 crore: that’s the amount of equity supply that is likely to hit the market - moneycontrol:india: stock market today: dow jones up ahead of more powell; tesla stock gets price target hike - investor's business daily:india: stock market update: stocks that hit 52-week lows on nse in today's trade - the economic times:india: gold has outshone equities in the first half. does this rally have more legs? | stock market news - mint:india: closing bell: nifty below 24,350, sensex down 427 pts; auto, bank, metals top drag - moneycontrol:india: top gainers and losers today on 10 july, 2024: asian paints, sbi life insurance company, mahindra & mahindra, tata steel among most active stocks; check full list here | stock market news - mint:india: housing market outlook for 2025: 8 early predictions for home prices - fast company:india: oil edges higher on likely us inventory drawdown - reuters:india: top  news stories :india::tear-off_calendar: date - jul 10, 2024",1206,[]
555,09-07-2024,":united_states: energy & utilities roundup: market talk - the wall street journal:united_states: pound sterling rises as us labor market loses strength, us inflation in focus - fxstreet:united_states: 5 things to know before the stock market opens - cnbc:united_states: housing market outlook for 2025: 8 early predictions for home prices - fast company:united_states: china continuous glucose monitoring market - forecasts from 2024 to 2029 - rising diabetic cases propels demand - globenewswire:united_states: tech futures rise as ai giant eyes $1 tril; tesla run continues - investor's business daily:united_states: morning bid: calm markets as china skirts deflation, nz doves coo - reuters:united_states: the surprising state where 5 of america's hottest markets are hiding—including a shocking new no. 1 - realtor.com news:united_states: analyst calls: all the market-moving wall street chatter from wednesday - cnbc:united_states: united states wire & cables market forecast 2024-2030: - globenewswire:united_states: top  news stories :united_states::tear-off_calendar: date - jul 10, 2024",1096,[]
554,09-07-2024,":india: national stock exchange (nse)nifty50 — 24,378.20 (57.65, 0.24%):fire: hot stocks (24h):-company  price (%change)yesbank  26.26   (2.26%)   idea  16.72   (0.97%)   irfc 196.47  (-2.75%)   rvnl 545.60  (-3.59%)   nhpc 105.85   (2.15%)  ireda 236.90  (-3.85%)    hcc  50.23   (3.10%):up-right_arrow: top gainers (24h):-   company    price  (%gain)    gencon    60.71 (-1.14%)      bbtc 2,295.50 (14.39%)harrmalaya   243.40 (13.98%)kelltontec   138.50 (13.39%)jaysreetea   126.85 (11.66%):down-right_arrow: top losers (24h):-   company    price  (%loss)coralfinac    58.76 (-5.70%)   ifbagro   578.80  (1.16%)    itdcem   478.00  (5.24%) goacarbon   760.45 (-5.71%)      beml 4,933.00 (-5.18%):counterclockwise_arrows_button: last updated: tuesday, july 09, 2024 01:36:07 am est",782,[]
553,09-07-2024,":india: bombay stock exchange (bse)sensex — 80,197.98 (+237.60, +0.30%):fire: hot stocks (24h):-company  price (%change)yesbank  26.24   (2.14%)   idea  16.71   (0.84%)   irfc 198.00  (-2.03%)   rvnl 550.10  (-2.77%):up-right_arrow: top gainers (24h):-   company    price  (%gain)      rvnl   550.10 (-2.77%)kelltontec   139.05 (13.88%)      bbtc 2,273.15 (13.00%)     clsel   230.05 (11.68%)rossellind   636.30 (11.34%):down-right_arrow: top losers (24h):-   company  price  (%loss)     devit 124.55  (5.02%)  jnkindia 825.00 (-1.06%)coralfinac  59.00 (-5.39%)jpassociat   7.42 (-4.99%)sarveshwar   9.85  (3.35%):counterclockwise_arrows_button: last updated: tuesday, july 09, 2024 01:36:07 am est",698,[]
552,09-07-2024,":india: japan's wholesale inflation picks up as weak yen raises import costs - reuters:india: should investors book profits in nifty it, auto? check key levels here - business standard:india: stock market today: all you need to know before going into trade on july 10 - ndtv profit:india: stock market news, july 9, 2024: s&p 500 ends higher after powell keeps options open on rates - the wall street journal:india: japan's nikkei nears all-time intraday high as other asia markets slip; china inflation weaker than expected - cnbc:india: s&p 500 notches yet another record close in a sluggish session on wall street - cnbctv18:india: could china deliver a bearish shock to oil markets - oilprice.com:india: microsoft (msft) stock dips while market gains: key facts - yahoo finance:india: tesla's share of ev market in us drops below 50% for first time - investopedia:india: us fed’s powell cites slowing job market in signal rate cuts may be coming - al jazeera english:india: top  news stories :india::tear-off_calendar: date - jul 09, 2024",1042,[]
551,08-07-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 18,085.51 (-13.38, -0.07%):fire: hot stocks (24h):-company  price (%change)   pltr  27.70   (1.73%)      f  12.99   (1.17%)    nio 4.4500  (-3.67%)    glw  43.04  (11.98%)    bbd 2.2850  (-0.65%)    nke  73.07  (-3.13%)    ccl  17.57   (2.09%):up-right_arrow: top gainers (24h):-company price  (%gain)    glw 43.04 (11.98%)    uaa  6.80  (6.25%)    vyx 14.00  (5.58%)     ua  6.63  (5.57%)    tpx 47.45  (4.93%):down-right_arrow: top losers (24h):-company price   (%loss)    zim 18.77 (-15.11%)   xpev  7.45  (-5.87%)     sg 26.05  (-5.51%)   pcor 65.04  (-5.55%)     as 11.35  (-5.34%):no_entry: market closed.",680,[]
550,08-07-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 18,403.74 (50.98, 0.28%):fire: hot stocks (24h):-company  price (%change)   nvda 128.20   (1.88%)   tsla 252.94   (0.56%)   intc  33.99   (6.15%)   siri 3.2500 (-12.40%)   lcid 3.1600   (7.85%)    amd 178.69   (3.95%)   rivn  15.49   (4.73%):up-right_arrow: top gainers (24h):-company price  (%gain)   morf 55.71 (74.97%)   grfs  8.41 (19.46%)    rcm 12.66 (15.62%)   idya 39.50 (15.29%)    gds 11.81  (9.05%):down-right_arrow: top losers (24h):-company price  (%loss)    hcm 16.67 (-9.70%)   futu 65.66 (-7.39%)   mlco  6.64 (-6.74%)   arhs 14.76 (-6.58%)   para 11.18 (-5.33%):no_entry: market closed.",707,[]
549,08-07-2024,":united_states: nala raises $40m to build cross-border payments for emerging markets nala raises $40m to build cross-border payments for emerging markets - fintech finance:united_states: investors brace for an action-packed week in markets. here is what to watch for. - marketwatch:united_states: us stocks set to test another high before powell: markets wrap - yahoo finance:united_states: farmers market going strong | red bluff chamber of commerce - red bluff daily news:united_states: 5 things to know before the stock market opens - cnbc:united_states: springfield’s forest park hosts summertime farmer’s market - wwlp.com:united_states: analyst calls: all the market-moving wall street chatter from tuesday - cnbc:united_states: housing affordability is so stretched that fewer than 3% of renters can afford to buy in some markets - fast company:united_states: france’s election shock alerts bond market investors to fiscal deficit - bloomberg:united_states: morgan stanley's wilson says a 10% stock market correction is 'highly likely' - yahoo finance:united_states: top  news stories :united_states::tear-off_calendar: date - jul 09, 2024",1146,[]
548,08-07-2024,":india: stock market live: gift nifty indicates a negative start for domestic indices bse sensex and nse nifty 50 - the financial express:india: cash market | hindustan copper is moving up strongly going forward - moneycontrol:india: stock market live updates: gift nifty indicates a flat start; us, asian markets gain - moneycontrol:india: buy or sell: vaishali parekh recommends three stocks to buy today — july 9 | stock market news - mint:india: nifty fin svcs eyes breakout, psu banks attractive on dips; key levels here - business standard:india: ai is effectively 'useless'—and it's created a 'fake it till you make it' bubble that could end in disaster, veteran market watcher warns - fortune:india: stock market today: all you need to know before going into trade on july 9 - ndtv profit:india: emcure pharma ipo: gmp jumps as allotment date likely today. how to check status | stock market news - mint:india: china's $1.6 trillion lgfv bond market shrinks by most in years - bloomberg:india: morning bid: all eyes on powell - reuters.com:india: top  news stories :india::tear-off_calendar: date - jul 08, 2024",1119,[]
547,07-07-2024,":united_states: global milled carbon fiber market analysis and outlook (2024-2029) by fiber type, application, end-use industry, and region, with strategic profiles of key players including toray industries and teijin - globenewswire:united_states: stock market today: stock futures steady as s&p 500, nasdaq try to build on records - yahoo finance:united_states: how ai is driving the venture capital market - axios:united_states: gold falls as trump effect weighs on bond markets - fxstreet:united_states: seattle capital markets environment is sluggish - rebusinessonline:united_states: 5 things to know before the stock market opens monday - cnbc:united_states: bybit lists hamster kombat's token for pre-market trading - cointelegraph:united_states: farmers market means local produce, ongoing fellowship | aiken area news - the post and courier:united_states: stock market today: dow futures little changed; bond yields rise - the wall street journal:united_states: higher-end home sales defy the market - crain's chicago business:united_states: top  news stories :united_states::tear-off_calendar: date - jul 08, 2024",1124,[]
546,07-07-2024,":india: insurers likely to report robust growth amid market tailwinds - the economic times:india: euro dips as markets brace for post-election gridlock in france - reuters.com:india: long-short ratio signals significant profit booking in near term, pick these 3 stock ideas for healthy returns, says jigar patel - moneycontrol:india: buy ideas for july 8: hdfc life, cipla, sjvn; check target prices here - business standard:india: bansal wire ipo: gmp jumps as allotment date likely today. how to check allotment status | stock market news - mint:india: stock market today: bandhan bank, gnfc, piramal enterprises among 6 stocks in f&o ban list on july 8 | stock market news - mint:india: icymi: swiss national bank chair jordan ready 'to intervene in fx market' if necessary - forexlive:india: wall street giants replace traders with algorithms in new fx era - bloomberg:india: five key charts to watch in global commodity markets this week - bloomberg:india: what a hung parliament in france could mean for markets - cnbc:india: top  news stories :india::tear-off_calendar: date - jul 07, 2024",1096,[]
545,05-07-2024,":india: national stock exchange (nse)nifty50 — 24,244.90 (-57.25, -0.24%):fire: hot stocks (24h):-  company  price (%change)  yesbank  26.65  (11.27%)     idea  17.08  (-2.29%)     irfc 188.89   (6.28%)     rvnl 492.65  (17.65%)    ircon 309.70  (10.71%)   suzlon  55.58   (2.87%)kbcglobal 2.1700   (7.96%):up-right_arrow: top gainers (24h):-   company    price  (%gain)    dynpro   368.50 (19.99%)      rvnl   492.65 (17.65%)  ahlucont 1,500.00 (14.80%) shilpamed   661.90 (14.20%)vipclothng    43.98 (13.32%):down-right_arrow: top losers (24h):-   company    price  (%loss)jpassociat     8.14 (-5.02%)     micel    85.90 (-5.01%) suranat&p    28.07 (-5.01%)  hdfcbank 1,646.00 (-4.70%)  indowind    29.99 (-4.28%):counterclockwise_arrows_button: last updated: friday, july 05, 2024 05:07:11 am est",799,[]
544,05-07-2024,":india: bombay stock exchange (bse)sensex — 79,679.80 (-369.87, -0.46%):fire: hot stocks (24h):-  company  price (%change)  yesbank  26.43  (10.30%) gtlinfra 4.1500   (4.80%)     idea  17.12  (-2.23%)kbcglobal 2.1600   (7.43%):up-right_arrow: top gainers (24h):-   company    price  (%gain)    dynpro   368.80 (19.99%)      rvnl   491.35 (17.34%) shilpamed   669.00 (15.71%)  ahlucont 1,511.90 (15.75%)vipclothng    43.87 (13.01%):down-right_arrow: top losers (24h):-   company    price  (%loss)     micel    85.98 (-4.99%)jpassociat     8.22 (-4.97%) suranat&p    28.12 (-4.97%)  hdfcbank 1,645.10 (-4.72%)  indowind    30.20 (-3.61%):counterclockwise_arrows_button: last updated: friday, july 05, 2024 05:07:11 am est",719,[]
543,05-07-2024,":india: india's stock market rides political wave - the sunday guardian live - the sunday guardian:india: peter schiff: bitcoin bear market has much further to go, ether to crash to $1500 – markets and prices bitcoin news - bitcoin.com news:india: robert kiyosaki predicts $10 million bitcoin and $15000 gold after major market crash – markets and prices bitcoin news - bitcoin.com news:india: has the extreme bear market in natural gas come to an end - oilprice.com:india: market risks rise, palantir breaks out; powell looms - investor's business daily:india: comeback story: japan inc. veterans' market cap surges 160% in decade - nikkei asia:india: are u.s. treasury markets anticipating trump 2.0? yardeni research weighs in by investing.com - investing.com:india: india’s security market projected to grow to $15 billion in 5 years - the hindu:india: fpis turn net buyers in june with equity inflow at ?26,565 crore, begin july on positive note; here's why | stock market news - mint:india: technical picks: apollo hospitals to concor—vaishali parekh suggests 3 stocks to buy, eyes 14% upside on tp | stock market news - mint:india: top  news stories :india::tear-off_calendar: date - jul 06, 2024",1203,[]
542,04-07-2024,":united_states: air brake system market at a cagr of 4.8% during the forecast period (2024-2030) - exactitude consultancy - yahoo finance:united_states: farmer's market forecast sunday - wwsb:united_states: avax traders bet on price drop despite positive market indicators – why? - ambcrypto news:united_states: stock market outlook: evaluating the evidence that stocks are in bubble territory - fortune:united_states: inflation and earnings from pepsi and delta: what to watch in the markets - quartz:united_states: automotive blockchain market to reach $4.1 billion by 2032 - report - crypto times:united_states: nvidia will win the race to a $4 trillion market cap—but the long-term big tech battle might be different, experts say - fortune:united_states: why this is the most misunderstood bull market by investing.com - investing.com:united_states: global loan servicing software market size to worth usd 8.02 billion by 2033 | cagr of 10.71% - globenewswire:united_states: market risks rise, palantir breaks out; powell looms - investor's business daily:united_states: top  news stories :united_states::tear-off_calendar: date - jul 07, 2024",1147,[]
541,04-07-2024,":india: wall street bids adieu to its biggest bear | stock market news - mint:india: stock market live updates: gift nifty indicates a weak start; asian markets gain - moneycontrol:india: cash market | a breakout-pullback trade setup in tvs motors - moneycontrol:india: bull spread on tata motors recommends nandish shah of hdfc securities - business standard:india: stock market today: all you need to know before going into trade on july 5 - ndtv profit:india: japan's nikkei crosses 41,000 mark to hit fresh all-time high amid mixed asia markets - cnbc:india: s&p 500 futures are little changed as investors await jobs data: live updates - cnbc:india: markets wrap for july, 5 2024 - bloomberg:india: 'good guys need to win, tell us about mischief makers in market' - the times of india:india: japan's stock market braces for $7bn-plus etf-linked sell-off - nikkei asia:india: top  news stories :india::tear-off_calendar: date - jul 04, 2024",944,[]
540,03-07-2024,":united_states: us economy gradually slowing is 'great' for markets: strategist - cnbc:united_states: global npk fertilizers market poised for significant growth by 2030 - globenewswire:united_states: june jobs report: us labor market set to show 'cooling but not cool' trend continues - yahoo finance:united_states: u.s. money supply is finally growing again, and it could signal a big change is coming in the stock market - the motley fool:united_states: calcite market to record usd 19.4 billion by 2032, says global market insights inc. - yahoo finance:united_states: single use bioprocessing market: $17.7b to $34.9b growth forecast (2024-2029) | marketsandmarkets - globenewswire:united_states: oil prices slip from multi-month highs on demand concerns - reuters:united_states: history says the nasdaq will soar: 2 remarkable growth stocks to buy now for the bull market - the motley fool:united_states: bitcoin drops below 200-day average, brings bull market trendline into focus - coindesk:united_states: stocks extend record run, pound steady as uk votes - reuters:united_states: top  news stories :united_states::tear-off_calendar: date - jul 04, 2024",1161,[]
539,03-07-2024,":india: buy or sell: vaishali parekh recommends three stocks to buy today — july 4 | stock market news - mint:india: topix joins nikkei at record high as japan’s stocks extend rally | stock market news - mint:india: hong kong's ipo market is finally starting to turn around, consulting firm ey says - cnbc:india: gbp/usd jumps higher on broad-market greenback weakness - fxstreet:india: a bull market is here: 2 brilliant stocks down 41% and 51% to buy right now - the motley fool:india: domestic funds drive up markets; fpis exit - the indian express:india: morning bid: market mood bright, liquidity light - reuters.com:india: us labor market gradually slowing; services sector contracts in june - reuters.com:india: sebi has a strong case against us-based hindenburg research, say lawyers - business standard:india: the stock market rally will likely broaden out: ubs by investing.com - investing.com:india: top  news stories :india::tear-off_calendar: date - jul 03, 2024",975,[]
538,02-07-2024,":united_states: cryotherapy market to be worth usd 885.7 million by 2034, growing a cagr 9.3% - exclusive report by transparency market research, inc. - yahoo finance:united_states: energy & utilities roundup: market talk - the wall street journal:united_states: 5 things to know before the stock market opens - cnbc:united_states: us futures near record highs before burst of data: markets wrap - yahoo finance:united_states: institutional cash inflow is poised to change bitcoin markets, per analyst - thestreet:united_states: world stocks rise on rate cut bets, yen flounders at 38-year lows - reuters.com:united_states: business travel market report 2024-2032: increasing digitization in tourism and corporate sectors fueling expansions - globenewswire:united_states: a trump trade war won’t be good for the stock market, warns dr. doom - marketwatch:united_states: chinese government bonds are on fire. that’s ringing alarm bells in beijing - cnn:united_states: yen slides to fresh lows, market 'challenges' japan authorities to act - reuters.com:united_states: top  news stories :united_states::tear-off_calendar: date - jul 03, 2024",1139,[]
